subject,version,browser_event,trial,time,stamp,id
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,2,112617,2022-06-20 20:35:41,23449
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,2,112686,2022-06-20 20:35:41,23450
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,fullscreenenter,2,120647,2022-06-20 20:35:49,23451
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,5,276811,2022-06-20 20:38:26,23452
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,5,285288,2022-06-20 20:38:34,23453
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,fullscreenenter,2,10158,2022-06-20 20:49:49,23454
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,fullscreenenter,2,11032,2022-06-20 20:50:23,23455
611edfe04f9fc63d5fe3084b,ma_choice_v4_observers_pilot3,fullscreenenter,2,36621,2022-06-20 20:53:40,23456
5d1bec8c25b3fc0001a754f9,ma_choice_v4_observers_pilot3,blur,1,8302,2022-06-20 20:56:23,23457
5d1bec8c25b3fc0001a754f9,ma_choice_v4_observers_pilot3,focus,1,37169,2022-06-20 20:56:52,23458
5d1bec8c25b3fc0001a754f9,ma_choice_v4_observers_pilot3,fullscreenenter,2,41621,2022-06-20 20:56:56,23459
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,fullscreenenter,2,14533,2022-06-20 20:58:04,23460
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,blur,5,138893,2022-06-20 21:00:09,23461
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,focus,5,150828,2022-06-20 21:00:21,23462
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,fullscreenenter,2,87408,2022-06-20 21:01:17,23463
62b0b9d60841bfa66838f436,ma_choice_v4_observers_pilot3,fullscreenenter,2,17190,2022-06-20 21:02:54,23464
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,blur,76,577518,2022-06-20 21:07:27,23465
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,focus,76,584838,2022-06-20 21:07:35,23466
61087170351d69ad70d6b240,ma_choice_v4_observers_pilot3,fullscreenenter,2,1383017,2022-06-20 21:09:23,23467
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,638010,2022-06-20 21:10:28,23468
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,650183,2022-06-20 21:10:40,23469
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,658866,2022-06-20 21:10:49,23470
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,660899,2022-06-20 21:10:51,23471
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,678475,2022-06-20 21:11:08,23472
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,680603,2022-06-20 21:11:10,23473
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,fullscreenenter,2,13618,2022-06-20 21:11:21,23474
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,701040,2022-06-20 21:11:31,23475
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,704268,2022-06-20 21:11:34,23476
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,blur,5,55008,2022-06-20 21:12:03,23477
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,focus,5,55710,2022-06-20 21:12:03,23478
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,742563,2022-06-20 21:12:12,23479
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,745125,2022-06-20 21:12:15,23480
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,fullscreenexit,5,72054,2022-06-20 21:12:19,23481
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,753631,2022-06-20 21:12:23,23482
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,756163,2022-06-20 21:12:26,23483
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,807668,2022-06-20 21:13:18,23484
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,810179,2022-06-20 21:13:20,23485
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,5,819825,2022-06-20 21:13:30,23486
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,5,822322,2022-06-20 21:13:32,23487
60fdccdbb63680c35c2dc61d,ma_choice_v4_observers_pilot3,fullscreenenter,2,17614,2022-06-20 21:13:40,23488
62b0b9d60841bfa66838f436,ma_choice_v4_observers_pilot3,fullscreenexit,82,694255,2022-06-20 21:14:11,23489
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,fullscreenexit,307,1637881,2022-06-20 21:16:57,23490
60fd6b02340bf3233276eba9,ma_choice_v4_observers_pilot3,blur,307,1643046,2022-06-20 21:17:02,23491
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,blur,78,589175,2022-06-20 21:20:57,23492
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,focus,78,591251,2022-06-20 21:20:59,23493
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,blur,80,597913,2022-06-20 21:21:05,23494
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,focus,80,599958,2022-06-20 21:21:07,23495
6118a499ea47928f81ce7b5b,ma_choice_v4_observers_pilot3,fullscreenenter,2,12231,2022-06-20 21:23:09,23496
62b09e3d57f93ce7675413ed,ma_choice_v4_observers_pilot3,fullscreenenter,2,9955,2022-06-20 21:23:40,23497
5d51ffd641a6aa0019ca73df,ma_choice_v4_observers_pilot3,fullscreenenter,2,11718,2022-06-20 21:24:17,23498
61087170351d69ad70d6b240,ma_choice_v4_observers_pilot3,blur,52,2326207,2022-06-20 21:25:06,23499
61087170351d69ad70d6b240,ma_choice_v4_observers_pilot3,focus,52,2331466,2022-06-20 21:25:11,23500
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,228,3109370,2022-06-20 21:25:38,23501
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,228,3117721,2022-06-20 21:25:46,23502
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,228,3122759,2022-06-20 21:25:51,23503
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,26,1606839,2022-06-20 21:26:37,23504
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,26,1609592,2022-06-20 21:26:39,23505
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,blur,26,1643286,2022-06-20 21:27:13,23506
5699cf0625d9e9000db0c789,ma_choice_v4_observers_pilot3,focus,26,1645472,2022-06-20 21:27:15,23507
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,228,3290824,2022-06-20 21:28:40,23508
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,228,3292149,2022-06-20 21:28:41,23509
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,228,3292836,2022-06-20 21:28:42,23510
604cf640cc9bedd64ba63711,ma_choice_v4_observers_pilot3,fullscreenenter,2,253319,2022-06-20 21:28:58,23511
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,fullscreenexit,307,1926595,2022-06-20 21:29:56,23512
5fc035f6c039c1402117124b,ma_choice_v4_observers_pilot3,blur,307,1931576,2022-06-20 21:30:02,23513
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,fullscreenexit,307,2391282,2022-06-20 21:30:04,23514
5fde9178341f425f8df0ac9d,ma_choice_v4_observers_pilot3,blur,307,2396535,2022-06-20 21:30:09,23515
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,blur,229,3421473,2022-06-20 21:30:51,23516
5a5bff49acc75b00017a6009,ma_choice_v4_observers_pilot3,focus,229,3431646,2022-06-20 21:31:00,23517
5d51ffd641a6aa0019ca73df,ma_choice_v4_observers_pilot3,blur,9,427743,2022-06-20 21:31:12,23518
5d51ffd641a6aa0019ca73df,ma_choice_v4_observers_pilot3,focus,9,429837,2022-06-20 21:31:15,23519
60fd684ae5a5fdcd553dd83a,ma_choice_v4_observers_pilot3,fullscreenenter,2,21283,2022-06-20 21:34:54,23520
60fd684ae5a5fdcd553dd83a,ma_choice_v4_observers_pilot3,blur,4,50487,2022-06-20 21:35:23,23521
60fd684ae5a5fdcd553dd83a,ma_choice_v4_observers_pilot3,focus,4,51822,2022-06-20 21:35:24,23522
60fd684ae5a5fdcd553dd83a,ma_choice_v4_observers_pilot3,fullscreenexit,4,51843,2022-06-20 21:35:24,23523
6118a499ea47928f81ce7b5b,ma_choice_v4_observers_pilot3,blur,86,777515,2022-06-20 21:35:54,23524
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,blur,246,1489758,2022-06-20 21:35:57,23525
5e1f7b2a4c9b832b34e7c9d3,ma_choice_v4_observers_pilot3,focus,246,1491291,2022-06-20 21:35:59,23526
6118a499ea47928f81ce7b5b,ma_choice_v4_observers_pilot3,focus,86,799479,2022-06-20 21:36:16,23527
5ef4db1a45dfc00e117b2a54,ma_choice_v4_observers_pilot3,fullscreenenter,2,12759,2022-06-20 21:36:23,23528
5d1bec8c25b3fc0001a754f9,ma_choice_v4_observers_pilot3,fullscreenexit,307,2477853,2022-06-20 21:37:32,23529
5d1bec8c25b3fc0001a754f9,ma_choice_v4_observers_pilot3,blur,307,2483118,2022-06-20 21:37:38,23530
