subject,version,browser_event,trial,time,stamp,id
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,fullscreenenter,2,20883,2022-06-26 17:46:52,31746
62b44656961e0d774168ef36,ma_choice_v4_movies_pilot4,fullscreenenter,2,28086,2022-06-26 18:04:03,31748
6202985fef1cb18a1337c29c,ma_choice_v4_movies_pilot4,fullscreenenter,2,9781,2022-06-26 18:09:38,31761
628280cc9a101abd75335445,ma_choice_v4_movies_pilot4,fullscreenenter,2,8350,2022-06-26 18:10:32,31762
6100d7fb6ea88beb0124ef98,ma_choice_v4_movies_pilot4,fullscreenenter,2,56251,2022-06-26 18:12:32,31763
5fb5e070ad83631f08d83322,ma_choice_v4_movies_pilot4,fullscreenenter,2,33118,2022-06-26 18:13:49,31766
62b496ea7c06f67ea068d0d3,ma_choice_v4_movies_pilot4,blur,1,45727,2022-06-26 18:20:50,31767
62b496ea7c06f67ea068d0d3,ma_choice_v4_movies_pilot4,focus,1,48653,2022-06-26 18:20:52,31768
62b496ea7c06f67ea068d0d3,ma_choice_v4_movies_pilot4,fullscreenenter,2,72973,2022-06-26 18:21:17,31769
5ba18771e671c600012322e4,ma_choice_v4_movies_pilot4,fullscreenenter,2,32129,2022-06-26 18:22:09,31770
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,blur,2,149616,2022-06-26 18:24:03,31771
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,blur,2,185326,2022-06-26 18:24:39,31772
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,focus,2,185209,2022-06-26 18:24:39,31773
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,focus,2,186002,2022-06-26 18:24:39,31774
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,blur,2,190114,2022-06-26 18:24:44,31775
6284030f1eb519a3738997bf,ma_choice_v4_movies_pilot4,fullscreenenter,2,9663,2022-06-26 18:24:51,31776
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,focus,2,198270,2022-06-26 18:24:52,31777
559b1e92fdf99b426abb6227,ma_choice_v4_movies_pilot4,fullscreenenter,2,198670,2022-06-26 18:24:52,31778
5f121091e95fdc03b5e897d0,ma_choice_v4_movies_pilot4,fullscreenenter,2,32973,2022-06-26 18:33:36,31801
61087340524af628c86bc38c,ma_choice_v4_movies_pilot4,fullscreenexit,348,2846333,2022-06-26 18:33:57,31803
6154d20a40852bcd6ed5a3ec,ma_choice_v4_movies_pilot4,fullscreenenter,2,6534,2022-06-26 18:34:46,31804
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,fullscreenenter,2,13316,2022-06-26 18:34:47,31805
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,fullscreenexit,3,18866,2022-06-26 18:34:53,31806
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,blur,3,18861,2022-06-26 18:34:53,31807
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,focus,3,18861,2022-06-26 18:34:53,31808
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,focus,3,22668,2022-06-26 18:34:57,31809
5e2631760e122288e0404af7,ma_choice_v4_movies_pilot4,blur,3,22667,2022-06-26 18:34:57,31810
6107f53623cdcd3f59cb4caf,ma_choice_v4_movies_pilot4,blur,2,23518,2022-06-26 18:37:06,31811
6107f53623cdcd3f59cb4caf,ma_choice_v4_movies_pilot4,focus,2,27528,2022-06-26 18:37:10,31812
6107f53623cdcd3f59cb4caf,ma_choice_v4_movies_pilot4,fullscreenenter,2,28746,2022-06-26 18:37:11,31813
5e076e0c53e8461018058048,ma_choice_v4_movies_pilot4,fullscreenenter,2,34187,2022-06-26 18:38:23,31814
614e29a3a354be1de3eb1bc8,ma_choice_v4_movies_pilot4,fullscreenenter,2,17655,2022-06-26 18:39:28,31815
5bf5ab78f35e0c000101b657,ma_choice_v4_movies_pilot4,fullscreenenter,2,43763,2022-06-26 18:40:53,31816
5bf5ab78f35e0c000101b657,ma_choice_v4_movies_pilot4,blur,3,50410,2022-06-26 18:40:59,31817
5bf5ab78f35e0c000101b657,ma_choice_v4_movies_pilot4,focus,3,50412,2022-06-26 18:40:59,31818
5bf5ab78f35e0c000101b657,ma_choice_v4_movies_pilot4,fullscreenexit,3,50416,2022-06-26 18:40:59,31819
5d0fc3b267111c001a633eb8,ma_choice_v4_movies_pilot4,fullscreenenter,2,14593,2022-06-26 18:41:40,31820
5d0fc3b267111c001a633eb8,ma_choice_v4_movies_pilot4,fullscreenexit,3,18893,2022-06-26 18:41:44,31821
