1,3
1,2
1,6
1,5
1,3
1,3
1,3
1,3
1,2
1,4
1,3
1,2
1,5
1,3
1,1
1,3
1,6
1,3
1,3
1,4
1,5
1,7
1,3
1,3
1,2
1,3
1,6
1,7
1,7
1,3
1,1
1,3
1,7
1,5
1,2
1,3
1,3
1,6
1,3
1,1
1,7
1,7
1,2
1,7
1,7
1,3
1,3
1,5
1,3
1,5
1,3
1,2
1,3
1,7
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,5
1,3
1,3
1,3
1,7
1,7
1,3
1,2
1,3
1,1
1,3
1,2
1,1
1,3
1,4
1,8
1,2
1,2
1,1
1,2
1,1
1,5
1,1
1,1
1,3
1,3
1,7
1,3
1,7
1,5
1,3
1,6
1,3
1,3
1,3
1,3
1,2
1,3
1,7
2,5
2,3
2,3
2,3
2,3
2,3
2,3
2,2
2,3
2,3
2,2
2,1
2,5
2,3
2,5
2,1
2,7
2,2
2,1
2,2
2,3
2,3
2,3
2,3
2,3
2,7
2,3
2,3
2,1
2,2
2,3
2,3
2,3
2,3
2,2
2,1
2,3
2,2
2,7
2,6
2,5
2,2
2,7
2,3
2,7
2,3
2,3
2,1
2,3
2,7
2,6
2,9
2,3
2,3
2,5
2,3
2,1
2,2
2,4
2,7
2,3
2,3
2,3
2,3
2,3
2,3
2,6
2,1
2,2
2,2
2,7
2,3
2,3
2,2
2,5
2,5
2,3
2,7
2,7
2,3
2,3
2,3
2,2
2,1
2,7
2,3
2,7
2,3
2,5
2,3
2,3
2,8
2,3
2,2
2,3
2,6
2,5
2,1
2,3
2,4
3,3
3,3
3,3
3,1
3,3
3,5
3,7
3,6
3,3
3,3
3,4
3,3
3,2
3,3
3,6
3,5
3,3
3,7
3,2
3,3
3,3
3,3
3,3
3,3
3,3
3,2
3,7
3,2
3,3
3,3
3,3
3,5
3,3
3,2
3,2
3,3
3,2
3,3
3,2
3,7
3,7
3,5
3,1
3,1
3,1
3,3
3,3
3,3
3,3
3,3
3,5
3,7
3,9
3,7
3,2
3,7
3,2
3,3
3,1
3,5
3,3
3,1
3,3
3,5
3,3
3,7
3,3
3,2
3,1
3,6
3,1
3,6
3,4
3,5
3,2
3,2
3,7
3,7
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,5
3,3
3,3
3,3
3,3
3,3
3,1
3,1
3,3
3,1
3,3
3,3
4,3
4,7
4,3
4,3
4,6
4,2
4,3
4,3
4,3
4,3
4,3
4,7
4,2
4,3
4,3
4,2
4,3
4,2
4,2
4,1
4,1
4,7
4,3
4,5
4,1
4,3
4,2
4,3
4,5
4,3
4,2
4,3
4,7
4,3
4,3
4,1
4,2
4,2
4,2
4,3
4,3
4,7
4,7
4,7
4,7
4,7
4,5
4,7
4,1
4,3
4,5
4,6
4,3
4,7
4,3
4,2
4,3
4,3
4,5
4,3
4,3
4,3
4,3
4,3
4,3
4,1
4,3
4,7
4,3
4,4
4,7
4,3
4,3
4,1
4,3
4,7
4,3
4,3
4,2
4,3
4,3
4,3
4,3
4,3
4,1
4,3
4,3
4,3
4,5
4,5
4,3
4,2
4,2
4,6
4,2
4,3
4,1
4,3
4,6
4,3
5,3
5,3
5,3
5,1
5,2
5,3
5,6
5,2
5,1
5,3
5,3
5,3
5,3
5,3
5,3
5,1
5,3
5,6
5,1
5,3
5,1
5,4
5,3
5,3
5,7
5,7
5,1
5,1
5,3
5,3
5,1
5,5
5,5
5,3
5,3
5,1
5,7
5,5
5,2
5,3
5,5
5,3
5,3
5,7
5,3
5,3
5,5
5,2
5,5
5,3
5,5
5,7
5,3
5,2
5,3
5,3
5,2
5,7
5,3
5,7
5,7
5,3
5,3
5,1
5,1
5,5
5,6
5,2
5,9
5,3
5,5
5,3
5,3
5,2
5,2
5,7
5,3
5,3
5,3
5,3
5,2
5,3
5,2
5,5
5,3
5,7
5,2
5,3
5,3
5,3
5,1
5,7
5,3
5,8
5,7
5,3
5,3
5,3
5,3
5,3
6,1
6,3
6,1
6,7
6,2
6,5
6,7
6,5
6,3
6,3
6,6
6,3
6,3
6,4
6,2
6,3
6,1
6,3
6,3
6,7
6,7
6,3
6,2
6,3
6,2
6,7
6,7
6,3
6,3
6,3
6,3
6,2
6,3
6,3
6,3
6,2
6,3
6,1
6,3
6,3
6,1
6,3
6,3
6,1
6,3
6,3
6,5
6,3
6,3
6,3
6,3
6,2
6,6
6,1
6,2
6,5
6,7
6,2
6,7
6,3
6,6
6,3
6,3
6,3
6,7
6,1
6,1
6,7
6,3
6,4
6,3
6,3
6,2
6,1
6,2
6,3
6,5
6,3
6,3
6,3
6,3
6,3
6,3
6,6
6,7
6,2
6,7
6,3
6,3
6,3
6,2
6,2
6,3
6,3
6,2
6,3
6,5
6,3
6,2
6,1
7,3
7,1
7,2
7,2
7,3
7,3
7,1
7,3
7,3
7,2
7,6
7,7
7,5
7,2
7,3
7,3
7,3
7,2
7,3
7,3
7,1
7,3
7,7
7,3
7,5
7,7
7,3
7,5
7,5
7,3
7,3
7,3
7,5
7,3
7,2
7,3
7,7
7,7
7,2
7,3
7,8
7,7
7,5
7,7
7,3
7,3
7,7
7,5
7,3
7,2
7,3
7,7
7,7
7,3
7,3
7,7
7,3
7,3
7,3
7,1
7,3
7,3
7,2
7,3
7,2
7,3
7,1
7,6
7,2
7,7
7,5
7,1
7,1
7,6
7,2
7,7
7,2
7,1
7,5
7,3
7,3
7,1
7,5
7,3
7,3
7,6
7,3
7,3
7,3
7,3
7,3
7,7
7,1
7,4
7,2
7,2
7,3
7,3
7,3
7,3
8,2
8,6
8,7
8,3
8,3
8,3
8,3
8,2
8,3
8,7
8,2
8,5
8,3
8,3
8,5
8,3
8,2
8,7
8,3
8,4
8,1
8,5
8,3
8,3
8,1
8,2
8,2
8,3
8,6
8,1
8,6
8,3
8,3
8,1
8,7
8,3
8,1
8,3
8,1
8,3
8,7
8,3
8,5
8,4
8,7
8,3
8,2
8,3
8,7
8,3
8,7
8,3
8,5
8,7
8,7
8,2
8,3
8,3
8,3
8,3
8,3
8,1
8,3
8,3
8,3
8,3
8,3
8,3
8,2
8,1
8,3
8,3
8,3
8,1
8,3
8,7
8,3
8,3
8,3
8,2
8,3
8,2
8,2
8,5
8,2
8,3
8,6
8,3
8,1
8,3
8,3
8,2
8,7
8,7
8,3
8,5
8,2
8,3
8,7
8,3
9,3
9,2
9,3
9,3
9,3
9,6
9,3
9,3
9,3
9,2
9,5
9,3
9,3
9,7
9,3
9,3
9,3
9,1
9,1
9,3
9,2
9,3
9,7
9,3
9,3
9,7
9,4
9,2
9,1
9,3
9,3
9,3
9,3
9,5
9,6
9,7
9,5
9,3
9,2
9,3
9,7
9,3
9,7
9,1
9,3
9,2
9,2
9,1
9,7
9,5
9,1
9,3
9,3
9,2
9,6
9,3
9,3
9,1
9,3
9,3
9,8
9,4
9,1
9,3
9,9
9,2
9,3
9,3
9,7
9,7
9,2
9,3
9,1
9,7
9,5
9,3
9,2
9,6
9,3
9,3
9,7
9,3
9,3
9,7
9,5
9,3
9,2
9,3
9,7
9,1
9,3
9,6
9,1
9,1
9,3
9,3
9,3
9,5
9,3
9,7
10,7
10,5
10,1
10,3
10,3
10,3
10,3
10,3
10,3
10,2
10,3
10,1
10,3
10,2
10,3
10,5
10,3
10,1
10,3
10,7
10,3
10,7
10,7
10,2
10,3
10,3
10,3
10,8
10,3
10,3
10,3
10,2
10,7
10,1
10,3
10,7
10,2
10,3
10,3
10,3
10,9
10,3
10,3
10,4
10,3
10,7
10,1
10,3
10,6
10,1
10,1
10,3
10,1
10,3
10,2
10,2
10,6
10,5
10,1
10,3
10,3
10,1
10,3
10,3
10,1
10,4
10,2
10,3
10,3
10,5
10,3
10,2
10,1
10,3
10,3
10,3
10,3
10,5
10,3
10,3
10,3
10,2
10,3
10,2
10,7
10,3
10,3
10,7
10,3
10,5
10,3
10,2
10,3
10,3
10,6
10,2
10,3
10,6
10,7
10,5
11,3
11,5
11,2
11,3
11,3
11,3
11,2
11,5
11,7
11,3
11,3
11,2
11,7
11,5
11,3
11,2
11,1
11,3
11,5
11,7
11,3
11,5
11,3
11,1
11,6
11,3
11,3
11,1
11,3
11,3
11,3
11,3
11,1
11,6
11,3
11,1
11,3
11,1
11,3
11,4
11,3
11,7
11,3
11,5
11,3
11,7
11,2
11,5
11,3
11,2
11,3
11,3
11,7
11,5
11,5
11,7
11,5
11,6
11,3
11,7
11,7
11,2
11,2
11,7
11,3
11,3
11,3
11,2
11,3
11,5
11,2
11,5
11,3
11,7
11,2
11,3
11,7
11,3
11,3
11,3
11,1
11,3
11,3
11,3
11,3
11,3
11,3
11,1
11,3
11,3
11,3
11,3
11,3
11,2
11,7
11,1
11,2
11,7
11,3
11,6
12,3
12,2
12,2
12,4
12,3
12,6
12,2
12,3
12,1
12,1
12,3
12,3
12,3
12,3
12,2
12,3
12,1
12,3
12,2
12,2
12,3
12,3
12,3
12,3
12,7
12,2
12,1
12,1
12,6
12,3
12,5
12,7
12,5
12,5
12,3
12,7
12,3
12,7
12,5
12,3
12,3
12,2
12,5
12,3
12,3
12,1
12,3
12,6
12,3
12,7
12,2
12,7
12,3
12,5
12,3
12,7
12,4
12,8
12,1
12,3
12,4
12,7
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,2
12,1
12,7
12,5
12,2
12,3
12,3
12,3
12,3
12,7
12,2
12,3
12,3
12,7
12,5
12,6
12,7
12,3
12,3
12,3
12,1
12,3
12,3
12,1
12,3
12,7
12,2
12,5
12,3
12,3
13,3
13,7
13,3
13,5
13,2
13,3
13,3
13,3
13,3
13,1
13,1
13,3
13,2
13,3
13,5
13,3
13,6
13,3
13,2
13,1
13,7
13,2
13,2
13,3
13,7
13,3
13,7
13,3
13,3
13,3
13,2
13,3
13,3
13,2
13,7
13,2
13,3
13,3
13,6
13,7
13,5
13,3
13,7
13,3
13,4
13,2
13,7
13,7
13,2
13,2
13,3
13,1
13,2
13,7
13,3
13,1
13,3
13,3
13,2
13,5
13,1
13,3
13,8
13,5
13,6
13,3
13,2
13,1
13,3
13,2
13,1
13,3
13,5
13,7
13,3
13,3
13,3
13,1
13,3
13,3
13,3
13,7
13,5
13,3
13,3
13,3
13,3
13,3
13,7
13,3
13,6
13,2
13,3
13,3
13,3
13,3
13,5
13,3
13,3
13,3
14,3
14,3
14,2
14,2
14,1
14,7
14,7
14,3
14,3
14,1
14,3
14,3
14,3
14,3
14,7
14,7
14,5
14,3
14,3
14,3
14,7
14,3
14,7
14,3
14,7
14,1
14,6
14,2
14,9
14,3
14,1
14,7
14,3
14,3
14,5
14,3
14,3
14,8
14,3
14,3
14,2
14,4
14,5
14,1
14,1
14,3
14,2
14,1
14,3
14,3
14,1
14,3
14,3
14,1
14,3
14,7
14,1
14,3
14,3
14,3
14,3
14,6
14,7
14,7
14,3
14,3
14,3
14,3
14,7
14,3
14,7
14,3
14,2
14,1
14,3
14,7
14,3
14,5
14,3
14,3
14,2
14,3
14,2
14,2
14,3
14,2
14,4
14,2
14,2
14,3
14,5
14,1
14,3
14,6
14,3
14,5
14,3
14,7
14,3
14,2
15,3
15,3
15,7
15,3
15,5
15,3
15,3
15,7
15,3
15,3
15,3
15,3
15,2
15,5
15,7
15,2
15,3
15,6
15,2
15,2
15,1
15,3
15,9
15,7
15,3
15,3
15,3
15,3
15,2
15,7
15,3
15,3
15,7
15,5
15,3
15,2
15,1
15,3
15,6
15,2
15,3
15,3
15,1
15,3
15,2
15,3
15,3
15,5
15,3
15,2
15,3
15,3
15,3
15,3
15,8
15,2
15,3
15,3
15,6
15,1
15,1
15,3
15,3
15,3
15,7
15,3
15,3
15,3
15,3
15,7
15,3
15,5
15,1
15,1
15,2
15,1
15,3
15,3
15,2
15,2
15,3
15,7
15,7
15,3
15,7
15,7
15,3
15,3
15,3
15,3
15,3
15,1
15,4
15,5
15,7
15,3
15,7
15,3
15,7
15,2
16,5
16,3
16,3
16,2
16,2
16,3
16,2
16,3
16,3
16,3
16,7
16,1
16,5
16,5
16,2
16,3
16,3
16,3
16,3
16,3
16,7
16,3
16,3
16,5
16,3
16,3
16,3
16,1
16,3
16,7
16,3
16,7
16,3
16,7
16,3
16,3
16,3
16,3
16,1
16,3
16,3
16,9
16,2
16,3
16,1
16,7
16,1
16,3
16,2
16,7
16,3
16,2
16,7
16,4
16,1
16,3
16,6
16,5
16,3
16,6
16,1
16,6
16,3
16,3
16,7
16,3
16,3
16,3
16,5
16,2
16,3
16,6
16,3
16,8
16,3
16,3
16,3
16,3
16,5
16,1
16,5
16,1
16,1
16,5
16,2
16,3
16,1
16,2
16,2
16,2
16,4
16,3
16,7
16,3
16,3
16,2
16,3
16,7
16,3
16,5
17,3
17,2
17,3
17,2
17,3
17,2
17,3
17,3
17,6
17,6
17,3
17,7
17,2
17,1
17,3
17,3
17,3
17,7
17,3
17,7
17,4
17,5
17,6
17,3
17,3
17,1
17,3
17,3
17,3
17,2
17,7
17,5
17,7
17,3
17,3
17,5
17,3
17,3
17,1
17,3
17,5
17,3
17,2
17,3
17,1
17,7
17,2
17,2
17,7
17,5
17,3
17,3
17,3
17,5
17,7
17,3
17,3
17,3
17,7
17,2
17,3
17,3
17,2
17,3
17,3
17,1
17,3
17,7
17,3
17,6
17,3
17,3
17,3
17,3
17,7
17,7
17,2
17,2
17,3
17,3
17,1
17,5
17,2
17,3
17,3
17,2
17,3
17,3
17,3
17,7
17,7
17,7
17,1
17,3
17,7
17,3
17,3
17,3
17,1
17,7
18,3
18,1
18,2
18,9
18,2
18,3
18,3
18,3
18,1
18,3
18,2
18,3
18,7
18,7
18,3
18,2
18,3
18,3
18,5
18,5
18,3
18,7
18,5
18,2
18,3
18,2
18,3
18,3
18,3
18,3
18,7
18,5
18,6
18,3
18,7
18,3
18,3
18,3
18,1
18,5
18,3
18,1
18,3
18,3
18,3
18,3
18,6
18,2
18,1
18,3
18,2
18,3
18,3
18,3
18,1
18,7
18,3
18,2
18,1
18,3
18,3
18,2
18,5
18,3
18,7
18,3
18,3
18,2
18,3
18,7
18,2
18,2
18,8
18,3
18,3
18,3
18,7
18,5
18,7
18,7
18,6
18,3
18,3
18,4
18,5
18,1
18,3
18,3
18,2
18,1
18,3
18,3
18,7
18,5
18,7
18,3
18,2
18,3
18,3
18,3
19,1
19,2
19,3
19,6
19,2
19,3
19,7
19,2
19,1
19,1
19,3
19,3
19,4
19,3
19,2
19,3
19,3
19,1
19,6
19,3
19,3
19,1
19,3
19,7
19,3
19,7
19,3
19,3
19,3
19,3
19,1
19,3
19,3
19,7
19,3
19,7
19,2
19,3
19,3
19,1
19,6
19,3
19,2
19,5
19,7
19,5
19,3
19,2
19,9
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,1
19,3
19,7
19,2
19,3
19,2
19,3
19,1
19,3
19,7
19,5
19,3
19,3
19,3
19,7
19,5
19,5
19,3
19,3
19,3
19,7
19,2
19,1
19,3
19,3
19,7
19,3
19,3
19,2
19,2
19,5
19,5
19,3
19,7
19,3
19,7
19,3
19,2
19,6
19,6
19,7
19,3
19,4
20,3
20,8
20,7
20,1
20,3
20,3
20,2
20,3
20,2
20,1
20,3
20,1
20,1
20,3
20,3
20,3
20,1
20,2
20,3
20,3
20,3
20,3
20,3
20,7
20,3
20,3
20,7
20,3
20,3
20,2
20,2
20,5
20,3
20,6
20,2
20,2
20,3
20,7
20,7
20,3
20,3
20,5
20,3
20,7
20,1
20,2
20,3
20,5
20,3
20,3
20,7
20,7
20,7
20,2
20,3
20,3
20,5
20,6
20,3
20,1
20,3
20,3
20,7
20,7
20,3
20,3
20,2
20,5
20,5
20,3
20,3
20,3
20,3
20,7
20,5
20,6
20,1
20,3
20,3
20,4
20,3
20,9
20,2
20,3
20,3
20,3
20,1
20,3
20,2
20,2
20,1
20,6
20,4
20,3
20,5
20,2
20,3
20,1
20,3
20,3
21,3
21,3
21,3
21,1
21,3
21,3
21,3
21,3
21,3
21,1
21,3
21,7
21,3
21,3
21,2
21,4
21,6
21,3
21,5
21,7
21,3
21,3
21,5
21,3
21,2
21,3
21,3
21,5
21,3
21,3
21,3
21,2
21,2
21,3
21,3
21,7
21,1
21,7
21,3
21,3
21,2
21,3
21,7
21,2
21,3
21,7
21,6
21,3
21,3
21,7
21,5
21,3
21,3
21,6
21,2
21,2
21,3
21,3
21,4
21,3
21,7
21,7
21,5
21,3
21,2
21,3
21,7
21,5
21,2
21,3
21,1
21,1
21,2
21,2
21,3
21,7
21,3
21,3
21,3
21,1
21,3
21,2
21,1
21,7
21,5
21,7
21,3
21,3
21,3
21,1
21,5
21,3
21,1
21,5
21,3
21,2
21,2
21,3
21,1
21,1
22,1
22,3
22,5
22,3
22,7
22,3
22,3
22,3
22,5
22,1
22,3
22,3
22,9
22,5
22,1
22,3
22,6
22,7
22,3
22,2
22,3
22,5
22,2
22,3
22,7
22,3
22,3
22,7
22,1
22,7
22,5
22,3
22,7
22,3
22,7
22,3
22,3
22,3
22,3
22,7
22,3
22,7
22,3
22,2
22,3
22,2
22,3
22,5
22,3
22,3
22,3
22,3
22,3
22,3
22,6
22,2
22,3
22,3
22,2
22,2
22,3
22,5
22,3
22,1
22,3
22,4
22,3
22,2
22,3
22,2
22,7
22,2
22,2
22,2
22,1
22,3
22,1
22,5
22,1
22,3
22,3
22,3
22,1
22,3
22,1
22,3
22,4
22,3
22,3
22,3
22,7
22,3
22,3
22,1
22,7
22,3
22,2
22,6
22,7
22,2
23,2
23,4
23,5
23,1
23,3
23,7
23,5
23,2
23,3
23,7
23,7
23,2
23,6
23,3
23,5
23,1
23,5
23,5
23,5
23,3
23,3
23,3
23,2
23,3
23,1
23,3
23,3
23,3
23,2
23,3
23,3
23,5
23,7
23,3
23,3
23,3
23,3
23,5
23,3
23,3
23,3
23,2
23,3
23,1
23,2
23,7
23,3
23,3
23,6
23,3
23,7
23,3
23,3
23,7
23,3
23,3
23,3
23,3
23,3
23,2
23,3
23,7
23,3
23,5
23,2
23,5
23,9
23,3
23,7
23,7
23,3
23,7
23,1
23,1
23,2
23,3
23,7
23,3
23,2
23,7
23,6
23,3
23,1
23,6
23,3
23,1
23,3
23,3
23,2
23,2
23,3
23,7
23,3
23,3
23,7
23,2
23,3
23,2
23,3
23,3
24,2
24,5
24,1
24,3
24,1
24,2
24,3
24,3
24,8
24,7
24,6
24,3
24,3
24,3
24,2
24,3
24,5
24,4
24,7
24,2
24,3
24,1
24,3
24,3
24,2
24,7
24,6
24,3
24,3
24,3
24,9
24,3
24,3
24,3
24,3
24,3
24,3
24,1
24,3
24,3
24,1
24,3
24,3
24,1
24,3
24,7
24,3
24,3
24,3
24,7
24,2
24,3
24,3
24,2
24,3
24,1
24,3
24,3
24,3
24,3
24,2
24,7
24,3
24,3
24,3
24,3
24,7
24,2
24,3
24,1
24,3
24,7
24,6
24,7
24,3
24,2
24,1
24,2
24,3
24,5
24,3
24,2
24,3
24,2
24,5
24,2
24,3
24,3
24,4
24,6
24,7
24,3
24,3
24,1
24,5
24,3
24,3
24,7
24,5
24,2
25,3
25,3
25,3
25,5
25,1
25,3
25,3
25,3
25,6
25,2
25,5
25,1
25,3
25,3
25,2
25,3
25,3
25,1
25,3
25,1
25,3
25,2
25,3
25,1
25,4
25,3
25,3
25,3
25,9
25,7
25,3
25,3
25,5
25,6
25,3
25,2
25,7
25,3
25,1
25,7
25,6
25,3
25,7
25,1
25,3
25,5
25,7
25,3
25,3
25,3
25,1
25,3
25,3
25,3
25,1
25,7
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,2
25,3
25,2
25,5
25,5
25,3
25,5
25,2
25,7
25,3
25,5
25,2
25,1
25,3
25,3
25,7
25,7
25,1
25,2
25,4
25,3
25,6
25,2
25,2
25,3
25,5
25,3
25,2
25,2
25,7
25,2
25,1
25,7
25,7
25,3
26,5
26,3
26,3
26,3
26,3
26,1
26,2
26,2
26,3
26,3
26,3
26,7
26,7
26,1
26,3
26,7
26,5
26,9
26,5
26,3
26,6
26,3
26,5
26,2
26,3
26,3
26,1
26,2
26,7
26,4
26,3
26,3
26,3
26,1
26,3
26,3
26,5
26,3
26,3
26,2
26,3
26,1
26,7
