2,3,NA,NA,NA,1,2,4,NA,5,NA,1,NA,NA,NA,NA,2,NA
2,2,NA,3,1,NA,4,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA
2,NA,2,1,2,NA,NA,4,NA,NA,4,NA,NA,NA,NA,2,NA,1631
2,NA,1,NA,NA,1,3,NA,2,NA,NA,4,NA,NA,3,NA,1,NA
2,NA,2,5,NA,NA,4,NA,2,NA,2,NA,NA,3,NA,NA,NA,1288
2,1,1,NA,2,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,1880
2,NA,1,NA,NA,NA,4,NA,3,NA,NA,NA,3,5,NA,2,NA,1614
2,2,NA,NA,NA,NA,3,4,NA,NA,NA,5,2,NA,3,1,NA,NA
2,NA,NA,2,NA,2,NA,5,NA,2,2,NA,NA,NA,NA,NA,2,1590
2,3,NA,NA,NA,1,3,NA,NA,NA,3,NA,4,NA,3,NA,NA,880
2,NA,NA,NA,NA,NA,1,4,NA,3,5,NA,NA,NA,2,NA,1,1747
2,NA,2,3,NA,2,NA,NA,NA,NA,NA,1,3,NA,NA,2,NA,1180
2,4,NA,NA,2,NA,NA,2,NA,4,5,2,NA,NA,NA,NA,1,NA
2,NA,NA,NA,1,NA,NA,NA,1,NA,2,2,3,2,NA,NA,1,NA
2,NA,NA,1,NA,NA,NA,3,NA,5,NA,NA,2,NA,2,2,NA,1091
2,1,NA,NA,NA,NA,1,NA,1,4,NA,NA,1,NA,5,1,NA,NA
2,NA,2,NA,NA,2,NA,3,1,1,NA,NA,NA,2,NA,NA,1,NA
2,NA,2,NA,NA,NA,3,NA,2,NA,1,4,3,NA,NA,2,NA,NA
2,NA,NA,3,2,NA,NA,4,NA,4,NA,1,3,NA,NA,1,NA,NA
2,NA,NA,NA,NA,2,4,NA,2,3,3,NA,NA,NA,NA,1,1,NA
2,2,NA,2,NA,NA,NA,4,NA,3,NA,2,NA,4,5,NA,NA,NA
2,NA,2,3,2,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,2,NA
2,NA,1,4,2,NA,3,NA,NA,3,3,NA,NA,2,NA,NA,NA,NA
2,2,NA,4,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,NA,1,1874
2,NA,NA,4,NA,1,NA,2,NA,NA,1,NA,NA,5,NA,1,NA,1156
2,NA,1,NA,NA,NA,NA,5,NA,1,NA,5,NA,NA,NA,2,1,1926
2,4,1,5,NA,2,1,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA
2,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,2,2,NA,2,1,NA
2,NA,2,5,NA,NA,3,NA,2,NA,5,3,NA,NA,NA,2,NA,NA
2,4,2,NA,NA,NA,NA,5,NA,NA,5,3,NA,NA,1,NA,NA,1929
2,NA,2,5,NA,1,NA,2,NA,NA,1,NA,1,NA,2,NA,NA,NA
2,2,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,1,NA
2,4,NA,NA,1,2,NA,NA,NA,5,NA,4,NA,NA,NA,NA,2,1950
2,NA,1,NA,NA,2,NA,2,NA,NA,3,2,4,NA,4,NA,NA,NA
2,NA,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,5,1,NA,1990
2,1,NA,3,NA,NA,NA,3,NA,4,NA,NA,NA,NA,3,1,NA,1791
2,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2,NA
2,NA,2,3,NA,NA,NA,NA,NA,5,NA,NA,3,5,4,NA,1,NA
2,2,2,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,2,1,1,NA
2,1,2,NA,1,NA,NA,NA,NA,4,4,2,NA,NA,NA,2,NA,NA
2,4,NA,NA,NA,NA,3,NA,1,3,1,3,NA,NA,3,NA,NA,NA
2,NA,1,3,NA,2,NA,NA,NA,2,5,5,NA,NA,NA,NA,NA,1534
2,NA,2,NA,NA,NA,3,4,NA,2,NA,3,NA,NA,2,NA,1,NA
2,NA,NA,3,NA,NA,4,1,NA,3,5,3,4,NA,NA,NA,NA,NA
2,NA,2,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,1,2,2,1642
2,2,NA,5,NA,NA,NA,NA,1,NA,NA,4,NA,5,NA,NA,1,1823
2,4,NA,3,NA,2,NA,5,2,NA,1,4,NA,NA,NA,NA,NA,NA
2,NA,1,NA,1,NA,5,NA,3,1,NA,NA,NA,1,NA,NA,NA,1717
2,3,1,NA,NA,2,NA,1,NA,NA,2,NA,3,NA,NA,NA,NA,935
2,1,2,1,NA,NA,NA,NA,1,5,5,NA,NA,NA,3,NA,NA,NA
2,NA,NA,1,2,1,NA,4,NA,1,NA,NA,4,NA,NA,NA,2,NA
2,NA,NA,3,1,NA,4,3,2,NA,NA,1,2,NA,NA,NA,NA,NA
2,1,NA,NA,NA,1,NA,1,3,1,NA,NA,NA,3,NA,NA,2,NA
2,NA,NA,2,NA,2,3,NA,1,1,2,NA,NA,4,NA,NA,NA,NA
2,2,2,NA,NA,NA,NA,3,2,5,NA,NA,3,5,NA,NA,NA,NA
2,2,2,1,NA,2,NA,NA,1,NA,NA,NA,3,NA,3,NA,NA,NA
2,NA,NA,NA,NA,2,1,NA,3,NA,NA,1,NA,NA,5,NA,1,560
2,1,NA,NA,1,NA,2,NA,3,3,NA,NA,4,NA,NA,NA,NA,1109
2,3,2,NA,NA,NA,NA,3,2,NA,NA,4,NA,NA,NA,NA,1,1205
2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,NA,2,1849
2,NA,1,1,NA,NA,5,3,NA,NA,NA,2,NA,2,3,NA,NA,NA
2,1,NA,2,NA,NA,NA,2,NA,1,NA,NA,NA,3,NA,2,NA,741
2,1,NA,NA,NA,1,NA,3,NA,3,NA,NA,NA,3,NA,1,2,NA
2,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,NA,3,NA,NA,1,1012
2,NA,NA,NA,NA,2,3,NA,1,3,NA,NA,NA,4,NA,NA,1,652
2,NA,2,4,NA,NA,NA,2,NA,NA,4,NA,2,NA,3,NA,2,NA
2,3,NA,NA,2,1,NA,NA,3,4,4,NA,NA,4,NA,NA,NA,NA
2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,4,1,2,NA,1156
2,3,NA,NA,NA,NA,NA,NA,2,5,NA,4,NA,NA,1,NA,1,794
2,NA,2,3,NA,NA,NA,NA,1,NA,4,1,NA,NA,2,NA,NA,1827
2,3,NA,NA,1,NA,4,NA,2,4,NA,2,NA,NA,NA,NA,NA,1583
2,NA,NA,NA,2,NA,2,NA,NA,1,NA,NA,3,3,4,NA,NA,1481
2,3,2,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA
3,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,3,2,1,NA,2,1329
3,NA,NA,3,NA,NA,NA,4,NA,1,3,NA,NA,NA,2,NA,1,1467
3,NA,2,4,NA,1,3,3,NA,NA,NA,5,NA,NA,5,NA,NA,NA
3,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,4,1,NA,2,NA,442
3,NA,NA,NA,NA,2,1,5,3,NA,5,2,NA,NA,NA,2,NA,NA
3,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1,2,1,976
3,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5,NA,1,NA,1,1,1201
3,2,NA,NA,1,NA,NA,5,NA,3,NA,3,3,NA,NA,NA,NA,877
3,2,2,NA,NA,NA,1,2,NA,NA,NA,4,NA,NA,1,NA,2,NA
3,4,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,1175
3,3,NA,NA,2,2,1,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA
3,NA,NA,NA,NA,NA,NA,4,3,NA,NA,4,3,1,NA,1,1,NA
3,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,3,3,2,2,NA
3,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA
3,4,NA,1,NA,NA,NA,NA,NA,NA,5,NA,2,NA,1,1,NA,1955
3,4,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,1,NA
3,NA,NA,5,2,NA,4,NA,NA,2,NA,3,1,NA,NA,NA,NA,644
3,NA,NA,2,NA,NA,NA,3,NA,NA,3,1,2,NA,5,NA,NA,492
3,NA,1,NA,2,NA,5,NA,1,NA,NA,NA,3,NA,3,NA,2,NA
3,NA,2,NA,NA,1,2,1,NA,NA,5,NA,NA,NA,NA,NA,1,1968
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,5,3,NA,5,1,NA,1588
3,NA,NA,3,2,NA,3,4,3,NA,3,NA,NA,3,NA,NA,NA,NA
3,4,NA,5,NA,NA,NA,4,NA,4,NA,NA,2,NA,NA,1,NA,946
3,NA,NA,4,1,NA,NA,4,NA,2,NA,2,NA,1,NA,2,NA,NA
3,3,NA,3,1,NA,2,NA,NA,3,NA,NA,NA,NA,1,NA,NA,1210
3,3,1,NA,2,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,1,NA
3,NA,1,3,NA,2,NA,5,NA,3,1,NA,NA,1,NA,NA,NA,NA
3,NA,NA,1,NA,NA,NA,NA,1,NA,3,5,NA,NA,4,1,1,NA
3,1,NA,4,NA,1,1,NA,1,2,NA,NA,NA,5,NA,NA,NA,NA
3,NA,1,NA,1,2,NA,NA,NA,NA,1,NA,4,3,3,NA,NA,NA
3,3,NA,2,NA,1,3,NA,2,NA,NA,NA,3,1,NA,NA,NA,NA
3,NA,NA,NA,1,NA,1,NA,NA,NA,1,2,2,5,2,NA,NA,NA
3,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1715
3,NA,2,5,1,NA,NA,NA,NA,3,NA,1,NA,2,5,NA,NA,NA
3,NA,NA,4,2,NA,5,5,NA,NA,2,NA,NA,NA,2,NA,NA,1613
3,3,NA,NA,2,NA,NA,NA,3,NA,NA,NA,1,1,5,NA,1,NA
3,NA,2,NA,NA,1,NA,5,NA,NA,3,4,NA,5,NA,NA,2,NA
3,NA,2,1,1,NA,NA,3,NA,NA,NA,NA,NA,1,5,2,NA,NA
3,NA,2,NA,1,NA,NA,NA,NA,NA,3,2,2,NA,2,NA,NA,1013
3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,5,2,1,NA
3,3,NA,NA,NA,NA,1,NA,NA,2,3,NA,3,NA,1,1,NA,NA
3,NA,NA,NA,1,NA,NA,NA,3,5,1,4,NA,NA,NA,2,2,NA
3,NA,1,5,NA,1,NA,NA,3,NA,3,NA,NA,1,NA,2,NA,NA
3,1,NA,NA,1,NA,4,NA,NA,NA,4,NA,NA,5,1,NA,NA,1266
3,NA,NA,NA,NA,1,4,NA,1,5,NA,NA,NA,5,NA,NA,2,749
3,NA,NA,NA,1,NA,5,NA,3,NA,3,NA,1,NA,1,NA,2,NA
3,NA,1,NA,2,2,4,NA,2,NA,4,NA,NA,5,NA,NA,NA,NA
3,NA,2,2,NA,1,NA,4,NA,2,NA,NA,NA,NA,4,NA,1,NA
3,4,1,5,NA,NA,NA,5,NA,NA,3,NA,NA,1,NA,NA,1,NA
3,NA,NA,NA,NA,2,5,2,2,NA,NA,NA,NA,1,2,2,NA,NA
3,NA,NA,NA,1,NA,4,NA,1,NA,2,4,NA,NA,1,NA,NA,1259
3,3,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,1,NA,NA
3,NA,2,NA,NA,NA,NA,1,1,NA,2,NA,4,2,NA,2,NA,NA
3,NA,NA,4,NA,NA,NA,1,NA,NA,2,NA,4,NA,NA,2,1,1338
3,4,1,NA,2,NA,NA,2,2,NA,3,NA,2,NA,NA,NA,NA,NA
3,NA,NA,5,2,NA,NA,NA,NA,4,NA,3,3,2,NA,NA,2,NA
3,NA,NA,2,NA,NA,2,5,NA,NA,NA,NA,NA,1,1,2,NA,1149
3,2,1,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,2,2,1537
3,2,1,NA,1,NA,NA,3,NA,5,NA,1,2,NA,NA,NA,NA,NA
3,NA,2,NA,1,NA,NA,2,NA,NA,3,NA,1,5,3,NA,NA,NA
3,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,2,NA,3,2,2,1586
3,2,NA,NA,NA,NA,3,NA,2,NA,3,NA,2,2,NA,NA,NA,1974
3,NA,NA,NA,NA,1,5,NA,2,NA,NA,NA,3,NA,3,NA,2,452
3,1,NA,NA,NA,NA,NA,NA,NA,3,5,2,2,NA,4,NA,2,NA
3,NA,NA,NA,NA,1,3,1,3,NA,1,NA,3,3,NA,NA,NA,NA
3,4,NA,5,NA,NA,NA,1,NA,NA,1,NA,4,NA,5,NA,NA,833
3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,4,3,5,1,1,NA
3,NA,NA,NA,NA,1,4,1,2,5,NA,NA,NA,NA,5,2,NA,NA
3,NA,2,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,2,NA,NA,1429
3,NA,NA,4,NA,2,NA,3,NA,NA,1,NA,4,NA,5,NA,2,NA
3,4,2,NA,1,NA,NA,2,NA,NA,3,3,NA,NA,NA,NA,1,NA
3,1,NA,NA,NA,NA,3,1,2,5,1,NA,NA,NA,NA,NA,2,NA
3,1,NA,NA,1,2,NA,5,2,NA,NA,4,1,NA,NA,NA,NA,NA
3,2,NA,4,NA,2,5,NA,NA,NA,5,NA,NA,3,NA,NA,NA,855
3,NA,NA,2,NA,2,NA,4,NA,NA,3,NA,2,NA,2,NA,1,NA
4,NA,1,3,NA,2,NA,4,NA,5,5,NA,3,NA,NA,NA,NA,NA
4,NA,2,NA,1,NA,5,NA,NA,NA,NA,1,NA,NA,1,2,1,NA
4,NA,2,4,NA,NA,NA,4,NA,4,2,NA,NA,4,NA,2,NA,NA
4,NA,1,NA,1,1,1,2,NA,NA,NA,NA,NA,4,NA,2,NA,NA
4,NA,2,NA,1,NA,2,NA,NA,5,NA,NA,NA,NA,3,NA,1,771
4,NA,1,2,NA,NA,NA,5,NA,5,4,4,NA,NA,NA,NA,NA,846
4,1,1,NA,NA,NA,NA,NA,NA,3,NA,4,2,NA,3,NA,NA,514
4,NA,NA,NA,NA,2,1,4,NA,NA,5,2,3,1,NA,NA,NA,NA
4,NA,NA,NA,2,NA,NA,3,2,2,NA,NA,3,4,NA,NA,1,NA
4,2,NA,NA,NA,NA,2,NA,NA,4,NA,2,1,NA,3,NA,NA,1164
4,3,NA,NA,1,NA,5,NA,NA,2,NA,2,1,NA,NA,NA,2,NA
4,NA,2,NA,1,NA,NA,3,3,NA,1,NA,NA,NA,4,NA,2,NA
4,NA,NA,1,NA,NA,1,NA,1,3,2,NA,2,NA,NA,2,NA,NA
4,NA,NA,NA,1,1,2,NA,1,NA,4,NA,NA,NA,NA,2,NA,740
4,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,4,NA,4,2,NA,1540
4,NA,NA,4,NA,NA,3,NA,2,5,NA,NA,NA,5,3,2,NA,NA
4,NA,NA,NA,NA,1,NA,NA,1,1,2,1,NA,NA,5,2,NA,NA
4,3,2,2,NA,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,1,NA
4,NA,NA,NA,NA,NA,3,2,3,NA,4,NA,2,1,NA,2,NA,NA
4,NA,2,3,1,NA,1,NA,NA,NA,1,NA,4,4,NA,NA,NA,NA
4,1,NA,4,NA,NA,1,4,NA,NA,NA,2,NA,NA,NA,1,2,NA
4,NA,NA,NA,1,NA,NA,NA,3,5,1,4,1,NA,NA,NA,1,NA
4,NA,1,2,1,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,2,NA
4,NA,1,NA,NA,NA,NA,NA,3,NA,5,1,2,NA,1,NA,2,NA
4,1,NA,4,NA,NA,2,NA,NA,NA,1,4,NA,NA,3,NA,2,NA
4,NA,NA,NA,2,2,3,5,2,NA,5,NA,NA,NA,NA,1,NA,NA
4,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,5,NA,1,NA,NA
4,NA,NA,2,2,NA,NA,NA,NA,4,NA,4,NA,1,4,NA,NA,807
4,2,NA,5,1,2,NA,4,NA,NA,NA,2,4,NA,NA,NA,NA,NA
4,NA,1,NA,2,1,NA,5,NA,NA,NA,1,NA,NA,NA,1,2,NA
4,NA,2,2,NA,2,NA,2,NA,NA,NA,4,NA,NA,1,1,NA,NA
4,NA,NA,NA,2,NA,1,NA,NA,4,4,3,2,NA,NA,NA,NA,1682
4,NA,1,3,NA,NA,NA,NA,NA,5,1,NA,NA,NA,2,2,NA,1403
4,2,NA,4,2,NA,1,NA,NA,4,5,NA,NA,3,NA,NA,NA,NA
4,NA,1,NA,NA,NA,1,1,NA,NA,4,3,NA,NA,NA,2,1,NA
4,NA,1,NA,2,NA,NA,NA,NA,3,NA,2,2,NA,NA,1,2,NA
4,NA,1,NA,NA,2,NA,2,2,NA,2,4,NA,NA,1,NA,NA,NA
4,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,5,4,NA,NA,631
4,3,NA,3,NA,NA,4,NA,2,2,NA,1,3,NA,NA,NA,NA,NA
4,3,NA,3,NA,NA,NA,NA,3,NA,NA,1,3,NA,5,2,NA,NA
4,NA,NA,5,NA,1,NA,NA,NA,4,NA,2,4,NA,3,NA,1,NA
4,NA,NA,NA,NA,1,5,4,1,NA,2,5,NA,2,NA,NA,NA,NA
4,NA,1,NA,NA,NA,3,5,NA,NA,NA,1,1,NA,NA,1,NA,694
4,NA,NA,NA,1,NA,NA,1,2,2,3,NA,1,NA,NA,1,NA,NA
4,NA,2,NA,NA,2,NA,3,2,NA,5,NA,1,NA,NA,2,NA,NA
4,4,NA,4,2,NA,NA,NA,3,NA,3,4,NA,NA,4,NA,NA,NA
4,1,NA,NA,1,NA,NA,NA,2,3,5,NA,2,NA,NA,NA,NA,1844
4,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,4,NA,NA,1,1,1126
4,NA,2,5,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,2,NA,1243
4,NA,NA,5,2,NA,NA,NA,1,2,1,NA,NA,NA,2,NA,1,NA
4,NA,NA,NA,2,NA,1,3,3,2,NA,NA,4,NA,NA,1,NA,NA
4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,2,1,NA,2,NA
4,NA,NA,4,NA,2,NA,NA,NA,NA,5,NA,NA,4,NA,2,1,704
4,4,NA,NA,2,NA,5,3,NA,4,NA,NA,1,NA,NA,NA,NA,712
4,3,2,NA,NA,NA,NA,NA,2,NA,3,NA,4,NA,2,1,NA,NA
4,1,1,5,2,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA
4,NA,NA,4,2,1,NA,4,3,NA,2,NA,NA,NA,NA,1,NA,NA
4,2,1,4,NA,1,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,466
4,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,4,2,NA,NA
4,NA,2,5,2,NA,2,5,NA,NA,2,NA,NA,NA,NA,NA,NA,794
4,NA,1,3,1,2,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,1261
4,NA,2,NA,NA,NA,NA,1,NA,2,NA,3,4,NA,5,NA,NA,451
4,NA,1,NA,2,1,2,NA,2,NA,NA,4,NA,NA,NA,NA,2,NA
4,4,NA,2,NA,1,NA,4,NA,NA,NA,NA,NA,2,2,NA,NA,1115
4,NA,NA,NA,1,1,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,1909
4,1,NA,NA,2,NA,1,NA,3,NA,5,NA,NA,NA,NA,2,2,NA
4,3,NA,3,2,2,NA,5,NA,NA,NA,NA,3,NA,5,NA,NA,NA
4,NA,NA,5,NA,NA,3,4,3,4,2,NA,NA,NA,5,NA,NA,NA
4,4,1,5,2,2,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA
4,NA,NA,5,NA,1,NA,NA,3,3,NA,2,NA,NA,4,NA,2,NA
4,1,NA,2,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,1066
4,2,NA,1,NA,NA,NA,5,NA,NA,4,5,2,NA,NA,2,NA,NA
4,NA,NA,NA,NA,2,NA,5,NA,NA,1,4,1,4,NA,NA,NA,1198
4,NA,1,3,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA
4,2,NA,2,NA,NA,NA,4,1,NA,3,NA,NA,NA,2,NA,1,NA
5,3,1,NA,1,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,728
5,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,2,2,661
