1,5,40,1,4,10,2,10,1,3
1,5,40,1,3,60,2,4,2,4
1,4,90,1,2,30,4,11,4,4
1,5,70,2,3,40,4,7,4,1
1,1,90,4,2,15,4,5,2,1
1,1,80,1,4,10,4,11,2,1
1,1,70,2,1,60,4,10,1,3
1,4,30,4,4,35,4,9,4,3
1,1,40,3,4,20,1,10,4,1
1,2,50,1,1,15,1,11,1,4
1,1,60,4,3,5,3,11,1,1
1,5,50,1,2,15,1,3,3,3
1,2,80,1,1,20,3,7,1,4
1,1,90,1,1,30,1,8,1,1
1,2,80,1,1,40,2,5,4,4
1,1,30,4,4,30,4,9,1,2
1,2,30,1,1,55,4,4,1,4
1,1,50,4,4,20,4,3,1,2
1,1,30,1,1,50,2,6,1,1
1,5,40,4,4,35,4,11,3,1
1,2,50,4,4,35,2,3,1,1
1,1,80,1,4,5,1,11,1,3
1,1,60,4,2,30,1,11,4,3
1,1,30,1,4,40,1,9,4,1
1,2,40,1,3,35,1,11,3,4
1,4,90,3,4,25,2,10,4,4
1,3,70,3,1,50,1,5,1,4
1,5,30,3,1,40,1,6,3,2
1,4,80,4,1,30,1,8,1,1
1,3,70,1,3,55,1,3,1,2
1,1,80,4,1,55,2,9,4,4
1,5,40,4,4,10,2,9,1,4
1,5,50,4,1,60,4,10,4,1
1,3,60,4,1,40,1,8,1,4
1,1,70,1,3,50,1,6,3,2
1,1,80,3,1,35,4,5,1,4
1,1,50,4,4,20,4,9,3,3
1,3,70,1,2,15,1,7,4,1
1,5,80,1,1,35,1,6,1,1
1,1,50,1,3,60,4,11,1,4
1,5,60,1,3,45,1,4,3,4
1,1,60,1,1,15,4,6,3,4
1,4,50,1,4,30,1,4,1,2
1,2,90,4,2,30,3,11,1,4
1,3,40,2,3,10,4,5,4,4
1,5,40,4,1,35,4,7,4,1
1,5,60,4,3,10,2,10,4,4
1,3,60,4,3,50,4,6,4,3
1,1,40,4,2,25,2,6,1,2
1,5,60,4,1,40,1,8,4,3
1,3,40,1,4,60,2,3,3,2
1,2,70,1,4,30,4,7,2,4
1,1,70,1,1,25,4,10,4,2
1,5,50,4,1,20,4,4,3,3
1,5,30,4,1,5,1,8,4,1
1,4,60,1,4,55,1,5,4,1
1,5,60,3,1,15,1,11,4,1
1,4,80,4,2,45,1,11,4,4
1,2,50,1,2,55,2,9,4,1
1,2,30,4,4,30,1,5,1,1
1,5,50,2,4,10,4,11,4,4
