subject,version,browser_event,trial,time,stamp,id
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,fullscreenenter,2,14603,2022-06-16 21:05:39,17070
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,3,21489,2022-06-16 21:05:46,17085
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,fullscreenexit,3,21492,2022-06-16 21:05:46,17086
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,3,21489,2022-06-16 21:05:46,17087
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,5,49597,2022-06-16 21:06:14,17112
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,5,54298,2022-06-16 21:06:18,17116
6074bfb81bc1c8cc50879ce4,ma_choice_v4_observers_pilot1,fullscreenenter,2,17602,2022-06-16 21:09:06,17220
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,9,227646,2022-06-16 21:09:12,17229
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,9,232938,2022-06-16 21:09:17,17239
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,fullscreenenter,2,9181,2022-06-16 21:11:05,17318
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,focus,3,17097,2022-06-16 21:11:13,17327
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,blur,3,17094,2022-06-16 21:11:13,17328
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,fullscreenexit,3,17121,2022-06-16 21:11:13,17329
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,blur,19,314865,2022-06-16 21:16:06,17542
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,focus,19,316068,2022-06-16 21:16:07,17544
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,80,751342,2022-06-16 21:17:55,17633
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,80,757656,2022-06-16 21:18:02,17635
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,blur,28,446988,2022-06-16 21:18:17,17641
5cd3ff1ac99584000199dd15,ma_choice_v4_observers_pilot1,focus,28,454732,2022-06-16 21:18:24,17648
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,118,936161,2022-06-16 21:21:00,17764
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,118,974944,2022-06-16 21:21:39,17787
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,124,999171,2022-06-16 21:22:03,17803
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,124,1004197,2022-06-16 21:22:08,17806
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,blur,130,1029827,2022-06-16 21:22:34,17815
5c9e829c7c5bfd00177fe952,ma_choice_v4_observers_pilot1,focus,130,1071623,2022-06-16 21:23:16,17827
