subject,version,browser_event,trial,time,stamp,id
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,fullscreenenter,2,12082,2022-06-30 13:00:07,49859
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,fullscreenexit,3,13906,2022-06-30 13:00:08,49860
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,blur,3,20410,2022-06-30 13:00:16,49862
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,focus,3,187991,2022-06-30 13:03:03,49865
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,blur,19,325066,2022-06-30 13:05:19,49867
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,focus,19,325447,2022-06-30 13:05:19,49868
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,blur,19,326736,2022-06-30 13:05:21,49869
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,focus,19,334113,2022-06-30 13:05:29,49870
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,blur,23,401806,2022-06-30 13:06:36,49871
6236e23a8d6071933a13bbfa,ma_choice_v4_social_pilot2,focus,23,413150,2022-06-30 13:06:48,49872
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,fullscreenenter,2,16035,2022-06-30 13:31:36,49885
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,11,184804,2022-06-30 13:34:25,49887
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,11,191506,2022-06-30 13:34:32,49888
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,180,395016,2022-06-30 13:37:55,49889
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,180,400537,2022-06-30 13:38:01,49890
5c6f2ab29d7a310001470418,ma_choice_v4_social_pilot2,fullscreenenter,2,16025,2022-06-30 13:41:58,49899
6023d6c2657c850454e5a276,ma_choice_v4_social_pilot2,fullscreenenter,2,7546,2022-06-30 13:42:13,49900
62373694c3277138c1284e44,ma_choice_v4_social_pilot2,fullscreenenter,2,49263,2022-06-30 13:44:07,49901
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,fullscreenenter,2,11974,2022-06-30 13:47:17,49902
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,blur,3,19387,2022-06-30 13:47:24,49903
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,focus,3,19390,2022-06-30 13:47:24,49904
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,fullscreenexit,3,19384,2022-06-30 13:47:24,49905
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,fullscreenexit,320,1149477,2022-06-30 13:50:30,49909
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,320,1150743,2022-06-30 13:50:31,49910
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,320,1194275,2022-06-30 13:51:15,49911
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,320,1195422,2022-06-30 13:51:16,49912
6277f8b4e9145fb3dd34debd,ma_choice_v4_social_pilot2,fullscreenenter,2,36151,2022-06-30 13:53:43,49915
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,fullscreenenter,2,6230,2022-06-30 13:56:48,49919
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,focus,3,17385,2022-06-30 13:56:59,49920
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,fullscreenexit,3,17395,2022-06-30 13:56:59,49921
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,blur,3,17385,2022-06-30 13:56:59,49922
606dfa579ce4f86f0c7d3568,ma_choice_v4_social_pilot2,fullscreenenter,2,7092,2022-06-30 13:58:40,49924
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,320,1809753,2022-06-30 14:01:30,49927
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,320,1813757,2022-06-30 14:01:34,49928
629e3f2e7aa7065ffef94278,ma_choice_v4_social_pilot2,fullscreenenter,2,7742,2022-06-30 14:02:16,49929
60c93f189082587ea79ce324,ma_choice_v4_social_pilot2,fullscreenenter,2,33204,2022-06-30 14:02:43,49930
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,320,1927858,2022-06-30 14:03:28,49931
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,320,1929132,2022-06-30 14:03:29,49932
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,blur,40,505727,2022-06-30 14:05:08,49936
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,focus,320,2069891,2022-06-30 14:05:50,49937
5ea3aa462d77061c2a8fc5d6,ma_choice_v4_social_pilot2,blur,320,2070389,2022-06-30 14:05:51,49938
600dd1ea271cf06201979123,ma_choice_v4_social_pilot2,fullscreenenter,2,6204,2022-06-30 14:06:10,49939
6237bbb045247e87198d491d,ma_choice_v4_social_pilot2,focus,40,595265,2022-06-30 14:06:37,49940
610898813e48dc2864965122,ma_choice_v4_social_pilot2,blur,2,14768,2022-06-30 14:06:41,49941
610898813e48dc2864965122,ma_choice_v4_social_pilot2,focus,2,32814,2022-06-30 14:06:59,49942
610898813e48dc2864965122,ma_choice_v4_social_pilot2,fullscreenenter,2,34583,2022-06-30 14:07:01,49943
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,blur,263,1263801,2022-06-30 14:08:11,49944
5becfeed4f191100013b46db,ma_choice_v4_social_pilot2,focus,263,1267873,2022-06-30 14:08:15,49945
