1,20,2,5,3,30,1,2
1,45,1,6,3,60,1,5
1,15,1,8,4,50,4,2
1,10,1,4,4,50,2,1
1,15,2,11,1,30,3,5
1,45,3,8,2,60,4,4
1,35,4,4,1,80,5,4
1,20,1,8,4,40,5,1
1,35,4,4,2,60,1,2
1,15,4,5,1,80,1,1
1,15,4,9,3,60,2,4
1,55,1,5,2,60,1,5
1,10,1,4,1,80,3,5
1,60,2,4,1,60,2,4
1,25,2,5,3,40,3,2
1,55,3,4,3,30,2,2
1,55,4,7,1,80,1,3
1,5,3,10,3,40,3,5
1,35,3,4,4,60,4,2
1,40,3,5,3,70,3,2
1,50,1,8,2,50,4,1
2,5,2,7,2,50,3,4
2,40,2,11,3,70,1,1
2,60,2,11,3,80,2,4
2,30,2,5,2,80,5,2
2,50,2,9,1,90,3,2
2,20,3,3,2,60,4,1
2,55,2,7,2,90,1,4
2,5,2,6,3,70,4,3
2,40,3,7,2,90,2,2
2,25,1,4,2,50,2,4
2,20,3,7,1,50,2,5
2,25,4,8,3,90,3,1
2,55,3,6,3,50,2,1
2,55,1,11,1,80,1,3
2,35,1,9,1,80,2,2
2,50,3,5,3,50,1,2
2,35,1,6,1,30,1,5
2,20,3,5,3,70,4,3
2,50,4,5,2,50,1,1
2,10,4,5,2,80,3,2
2,15,3,3,1,70,2,5
2,20,1,8,1,90,2,3
2,55,1,8,1,30,2,5
2,15,3,4,1,60,1,5
2,30,3,5,1,60,2,5
2,10,1,4,4,40,2,4
2,15,1,11,2,70,2,3
2,25,3,10,2,70,1,1
2,60,2,6,2,40,2,4
2,60,1,6,1,90,4,2
2,30,3,6,4,50,2,4
2,50,2,3,3,70,4,2
2,55,4,5,2,90,5,4
2,40,4,6,4,40,4,1
2,20,2,8,4,80,2,2
2,15,1,10,2,30,3,5
2,55,4,9,1,40,2,2
2,15,3,5,2,60,4,5
2,40,2,5,4,60,5,1
2,20,2,8,1,60,5,4
2,55,2,11,3,70,4,5
2,30,2,6,1,90,4,3
2,45,2,4,1,30,3,2
2,35,1,4,4,50,4,3
2,15,4,11,2,50,4,4
2,50,3,9,2,70,2,3
2,30,1,8,3,40,2,2
2,50,2,5,1,40,1,1
2,15,3,7,2,70,1,3
2,40,2,4,2,40,5,5
2,10,3,9,3,90,2,2
2,30,3,3,1,80,4,2
2,10,2,6,3,80,4,4
2,10,4,5,2,40,4,1
2,50,1,11,3,80,4,2
2,10,3,8,1,60,2,2
2,15,3,5,1,60,5,3
2,55,3,10,3,50,1,2
2,45,1,8,2,60,5,2
2,45,1,8,1,50,5,4
2,15,1,9,3,40,5,4
2,10,3,11,2,40,4,2
2,20,2,8,1,40,1,3
2,45,3,3,3,50,1,1
2,50,1,11,4,80,5,2
2,45,2,5,1,80,5,1
2,50,2,9,1,40,1,3
2,25,3,3,4,50,2,2
2,30,4,9,2,50,5,5
2,60,4,11,2,60,2,1
2,30,3,5,2,60,4,5
2,30,2,5,1,70,2,2
2,45,4,6,1,40,5,3
2,45,4,11,4,80,4,2
2,25,3,6,2,50,1,4
2,35,4,6,2,60,4,4
2,35,1,10,2,70,2,3
2,30,2,11,4,50,2,5
2,35,3,9,2,30,3,1
2,55,1,11,2,70,2,1
2,15,4,4,2,90,5,1
2,10,3,7,2,80,1,2
2,60,2,10,2,50,5,1
2,10,2,4,1,40,1,3
2,10,4,3,2,70,3,3
2,35,1,6,3,60,1,2
2,10,1,11,2,50,4,4
2,15,4,6,1,50,5,3
2,55,1,8,3,70,1,3
2,40,4,9,4,70,2,5
2,50,4,4,2,40,2,1
2,45,2,11,3,40,1,3
2,10,2,7,4,50,4,4
2,5,1,5,3,60,2,4
2,55,3,6,2,40,5,2
2,10,4,4,4,40,1,1
2,45,2,5,3,90,4,4
2,55,3,9,2,40,3,4
2,50,3,10,4,50,1,2
2,55,3,9,1,50,2,5
3,40,2,8,2,50,3,3
3,30,3,3,2,50,5,2
3,25,2,4,4,40,3,1
3,40,4,8,2,40,1,3
3,35,3,10,1,80,2,4
3,10,2,6,1,60,1,1
3,15,4,10,4,50,4,1
3,40,1,3,2,40,4,2
3,55,1,11,3,50,1,1
3,5,4,8,1,30,3,1
3,60,2,5,1,80,3,2
3,50,3,4,3,50,5,2
3,40,4,8,1,60,5,3
3,50,2,6,1,60,3,4
3,40,3,5,3,50,5,3
3,50,3,3,3,60,2,3
3,40,1,9,1,70,2,5
3,10,2,4,1,80,1,5
3,30,3,11,3,80,5,1
3,55,2,10,2,60,2,5
3,10,2,6,3,80,1,1
3,35,3,4,4,40,4,2
3,20,3,6,4,70,2,2
3,55,4,8,2,40,1,5
3,25,1,5,2,50,2,3
3,35,4,3,3,60,5,4
3,30,4,9,2,30,4,4
3,25,3,10,2,60,4,5
3,60,4,7,3,50,4,2
3,10,4,4,2,40,5,1
3,10,1,7,3,80,4,4
3,20,1,11,4,60,1,5
3,5,1,6,4,90,2,4
3,25,4,7,3,60,5,3
3,55,3,4,2,40,2,1
3,50,3,3,3,70,1,5
3,10,4,10,3,80,4,1
3,15,3,4,4,40,3,1
3,45,3,3,1,80,5,4
3,45,1,5,1,50,1,3
3,10,1,3,2,50,3,1
3,20,2,3,4,70,5,2
3,15,1,3,1,90,2,1
3,45,1,7,2,50,3,3
3,40,2,11,1,70,4,5
3,10,4,11,3,30,5,3
3,25,3,5,2,60,1,4
3,50,2,10,3,60,5,5
3,35,4,11,1,30,4,1
3,40,4,9,3,80,2,2
3,45,3,4,3,40,1,5
3,30,2,10,3,40,4,3
3,35,2,6,3,90,2,3
3,50,1,6,2,40,5,2
3,60,4,9,4,50,5,5
3,30,2,7,4,80,3,2
3,45,2,4,4,70,2,2
3,10,1,7,3,80,4,3
3,45,2,4,1,50,5,5
3,45,2,6,2,90,3,2
3,55,2,9,4,60,1,5
3,20,2,9,1,50,3,4
3,30,4,7,3,30,1,5
3,15,1,8,2,40,5,5
3,35,3,10,3,50,3,5
3,30,2,8,1,30,4,1
3,40,2,8,3,90,1,2
3,5,1,4,4,70,4,3
3,60,4,5,4,80,3,4
3,35,1,5,1,70,2,2
3,5,4,3,4,40,4,3
3,20,3,9,1,60,2,5
3,20,3,9,2,70,4,3
3,45,2,5,3,50,5,3
3,15,1,4,1,50,1,5
3,45,3,6,3,80,2,5
3,5,4,5,4,40,2,2
3,50,2,3,2,40,5,2
3,15,3,10,3,40,2,3
3,20,3,11,1,60,1,3
3,50,2,4,3,80,1,3
3,50,3,4,2,80,1,4
3,45,2,11,1,70,4,1
3,25,1,6,3,50,4,1
3,40,4,8,2,60,2,1
3,30,1,4,1,50,4,2
3,50,4,11,1,80,5,5
3,35,3,7,2,80,1,3
3,10,4,4,2,90,3,2
3,45,1,8,3,70,3,2
3,30,4,8,4,40,5,5
3,35,3,10,4,80,5,5
3,20,2,7,3,60,1,2
3,50,2,5,1,50,5,3
3,25,2,8,4,70,4,4
3,20,1,6,3,50,1,4
3,30,2,9,4,60,1,5
3,40,1,8,4,80,5,2
3,35,2,7,2,60,4,2
3,55,4,9,1,60,1,2
4,20,4,10,3,40,2,4
4,15,2,4,3,40,5,1
4,10,1,3,3,90,5,2
4,15,2,3,4,40,1,4
4,55,2,10,4,40,1,5
4,30,1,7,2,40,5,4
4,50,4,7,1,40,3,5
4,15,1,7,3,60,1,3
4,60,1,3,4,50,3,3
4,50,2,3,2,60,3,5
4,35,1,6,4,50,4,1
4,15,4,4,4,70,1,2
4,30,3,4,1,60,2,2
4,15,3,7,1,50,1,4
4,10,4,4,4,80,2,2
4,30,2,6,1,80,5,5
4,55,4,3,3,70,3,3
4,5,3,10,1,70,2,4
4,25,4,8,3,80,2,2
4,55,1,5,1,70,2,5
4,55,1,3,3,40,1,1
4,45,2,3,3,80,2,3
4,45,1,9,3,80,4,1
4,55,4,10,1,40,2,5
4,45,3,8,1,70,2,2
4,60,3,7,2,60,1,1
4,40,4,6,4,60,3,1
4,30,3,7,3,30,3,3
4,10,2,11,4,30,4,2
4,55,4,5,1,50,4,4
4,55,3,8,1,50,2,5
4,55,3,7,1,60,3,5
4,55,1,3,1,80,3,5
4,10,1,8,3,90,4,1
4,20,3,3,4,70,2,4
4,45,3,9,1,30,1,2
4,55,3,10,2,70,1,5
4,55,4,11,3,80,2,2
4,45,2,5,4,80,4,5
4,10,4,10,4,70,1,5
4,55,1,10,3,80,3,4
4,20,4,10,2,60,2,2
4,25,1,6,4,40,2,5
4,25,4,10,4,40,1,4
4,50,2,6,1,60,3,3
4,30,1,10,2,80,5,5
4,20,2,5,2,60,4,1
4,30,4,11,1,40,5,4
4,20,3,8,3,40,4,4
4,50,1,7,2,50,3,3
4,35,4,7,3,60,1,4
4,10,2,6,2,70,5,2
4,5,4,4,1,60,4,3
4,20,4,11,2,90,2,2
4,30,3,4,4,60,3,5
4,20,3,10,1,50,1,2
4,20,4,3,1,60,1,2
4,25,4,7,3,60,2,3
4,55,3,10,2,60,4,3
4,15,3,9,1,50,1,1
4,30,3,3,3,80,1,2
4,15,3,7,1,30,5,1
4,30,3,7,2,50,1,3
4,35,2,4,1,40,3,3
4,10,4,5,3,80,2,1
4,10,4,10,1,50,4,2
4,15,1,5,4,50,5,4
4,10,1,5,4,80,3,1
4,35,1,8,1,80,1,3
4,20,4,3,1,90,3,1
4,30,2,7,3,70,5,4
4,20,1,10,3,80,5,5
4,25,4,9,4,40,2,2
4,45,3,9,1,70,2,3
4,10,1,3,4,80,1,1
4,30,1,9,3,90,2,2
4,25,4,9,2,50,3,1
4,40,1,6,3,60,2,2
4,35,3,11,1,70,3,1
4,10,1,7,3,50,5,3
4,35,2,10,1,30,2,4
4,40,4,3,2,60,2,2
4,10,1,3,4,30,3,2
4,40,4,3,3,50,5,2
4,55,4,10,2,70,2,1
4,40,1,8,1,30,4,1
4,25,2,5,3,60,2,3
4,50,3,5,3,60,3,5
4,10,4,11,1,80,1,5
4,10,1,8,1,50,3,4
4,15,3,4,3,70,2,3
4,20,1,11,2,90,2,1
4,20,2,10,4,40,2,4
4,50,4,10,4,40,5,4
4,10,2,5,2,60,2,2
4,25,4,7,2,60,5,1
4,30,4,5,1,50,4,1
4,35,1,11,2,80,4,2
4,35,1,5,1,40,3,2
4,15,4,3,4,70,1,3
5,20,4,5,3,70,5,3
5,35,4,7,2,60,3,1
5,55,2,3,1,80,2,3
5,50,1,6,2,80,3,4
5,10,4,11,2,50,4,4
5,25,3,6,1,90,3,4
5,5,2,3,1,40,1,3
5,30,1,6,3,60,5,4
5,50,3,6,4,60,1,3
5,55,1,6,1,80,2,5
5,50,1,6,3,50,3,4
5,50,4,9,3,30,2,4
5,40,2,11,4,60,5,2
5,50,4,3,2,30,5,2
5,30,3,8,2,70,5,4
5,40,1,3,3,60,3,1
5,15,2,6,4,70,3,1
5,20,2,10,4,70,5,4
5,25,1,9,4,70,2,4
5,25,4,6,1,90,1,4
5,35,1,9,1,40,1,4
5,45,3,7,4,90,3,1
5,25,4,7,4,70,3,1
5,25,4,3,1,50,5,5
5,55,4,4,3,70,2,1
5,10,1,5,3,40,5,2
5,30,4,10,2,40,1,2
5,30,1,6,4,70,2,1
5,60,3,11,2,60,2,2
5,45,4,9,1,70,5,5
5,60,2,3,4,90,5,1
5,55,3,5,3,80,2,3
5,25,4,9,4,90,2,1
5,5,3,9,3,30,1,2
5,55,2,7,4,70,5,1
5,40,1,7,2,50,1,1
5,20,3,8,4,60,5,1
5,55,3,11,3,40,2,2
5,30,2,5,4,70,1,4
5,15,1,3,1,60,3,1
5,35,3,4,2,60,4,5
5,10,2,10,2,40,3,1
5,10,4,11,1,30,5,5
5,35,2,5,1,80,3,5
5,15,1,8,3,80,2,1
5,10,4,3,2,40,1,3
5,20,4,3,3,60,2,5
5,60,1,7,4,60,2,2
5,55,4,3,1,40,5,2
5,45,4,10,4,70,3,4
5,35,4,4,4,60,5,3
5,5,3,9,2,80,5,3
5,5,2,5,2,50,2,3
5,30,1,8,2,50,4,3
5,25,1,8,1,40,3,4
5,55,1,7,3,70,1,4
5,50,2,8,3,40,5,5
5,20,3,7,4,50,5,5
5,50,2,5,1,60,2,1
5,15,4,5,2,70,2,4
5,50,2,5,1,30,5,1
5,15,1,9,3,80,4,3
5,10,4,3,3,50,3,4
5,30,3,3,2,40,5,1
5,30,1,5,3,80,2,2
5,15,4,3,3,60,3,4
5,20,4,6,2,50,3,5
5,10,4,6,4,70,4,5
5,45,4,8,3,40,2,2
5,50,3,7,2,60,4,4
5,30,3,7,1,90,2,2
5,40,2,3,4,80,4,1
5,55,4,4,1,70,2,3
5,55,4,3,1,40,5,5
5,30,4,11,4,70,4,1
5,40,4,4,3,30,5,5
5,45,4,7,3,40,3,1
5,5,4,9,4,60,5,3
5,50,3,6,1,50,4,1
5,45,4,9,1,40,2,1
5,30,4,11,4,50,3,4
5,45,2,8,4,30,3,2
5,15,2,10,4,50,1,4
5,5,2,11,3,60,3,3
5,40,4,11,2,40,3,2
5,15,3,10,1,70,5,4
5,15,3,10,4,40,1,4
5,25,4,11,3,40,4,5
5,30,2,10,2,80,3,1
5,25,1,3,1,40,4,4
5,60,4,7,4,50,3,5
5,20,4,7,4,70,1,2
5,55,2,8,4,40,5,4
5,25,4,7,2,60,5,1
5,30,3,3,3,50,1,2
5,30,3,10,2,80,1,3
5,35,2,11,4,80,2,1
5,15,2,6,2,60,5,3
5,45,3,8,2,80,4,5
5,15,3,3,2,70,2,1
6,25,1,4,1,50,3,2
6,50,1,6,2,90,3,3
6,20,3,5,3,50,1,2
6,25,1,8,3,60,3,3
6,5,4,10,2,80,1,3
6,45,2,10,3,90,5,4
6,10,2,3,3,70,1,4
6,20,2,5,4,40,1,2
6,20,2,11,3,60,3,4
6,20,3,9,4,80,4,3
6,20,3,4,1,30,3,4
6,35,1,4,4,70,4,2
6,55,2,10,1,30,3,3
6,5,4,3,4,50,4,2
6,15,3,11,1,40,3,1
6,55,4,9,4,80,5,1
6,55,1,7,3,60,2,5
6,55,4,6,3,40,5,4
6,15,4,3,1,80,2,3
6,15,4,8,4,40,4,5
6,50,2,11,3,70,2,5
6,35,1,10,3,40,2,4
6,15,3,3,4,70,3,3
6,35,1,9,2,30,5,5
6,50,4,8,2,80,2,3
6,40,3,10,3,50,5,2
6,50,4,3,1,70,5,1
6,40,4,4,2,80,3,2
6,25,1,3,3,60,4,3
6,45,3,8,2,90,5,5
6,35,1,10,2,50,4,2
6,55,1,5,3,80,5,5
6,25,3,5,4,50,3,4
6,10,1,6,4,50,2,1
6,50,3,7,4,60,3,1
6,30,4,7,2,60,3,5
6,55,2,11,4,60,2,2
6,25,4,4,4,30,1,2
6,55,4,8,4,80,1,5
6,45,4,9,2,40,2,4
6,55,1,7,3,50,4,3
6,45,4,7,4,40,2,3
6,10,1,4,2,50,2,3
6,20,3,5,2,80,4,2
6,30,4,8,1,80,1,2
6,25,2,7,1,40,4,3
6,50,2,8,1,70,2,3
6,50,2,6,2,60,3,3
6,20,1,7,3,40,1,2
6,25,2,10,3,50,5,2
6,30,2,6,2,80,1,4
6,45,4,11,4,50,4,2
6,20,3,7,3,50,4,3
6,50,2,7,3,50,3,1
6,30,4,7,4,80,5,5
6,60,4,10,2,50,2,4
6,55,3,9,2,70,4,2
6,10,1,3,1,30,4,3
6,60,1,11,4,70,5,3
6,40,3,9,1,50,5,2
6,25,2,6,1,30,5,4
6,45,1,4,2,70,4,2
6,55,3,9,2,40,2,4
6,25,2,8,3,50,3,4
6,40,1,5,2,30,3,4
6,15,4,6,1,60,1,1
6,5,3,6,3,60,5,5
6,20,2,6,4,80,1,1
6,40,4,10,2,60,5,1
6,45,4,3,1,60,1,3
6,30,2,4,3,90,5,4
6,45,2,8,4,60,5,5
6,60,4,6,3,50,1,3
6,45,4,9,1,50,1,5
6,10,1,11,1,80,5,1
6,10,3,8,3,40,2,5
6,45,4,8,4,80,3,2
6,40,4,11,4,60,5,1
6,35,4,4,4,40,3,2
6,30,3,5,1,50,2,5
6,40,4,3,4,40,5,1
6,35,4,9,1,60,5,3
6,5,3,9,4,80,2,4
6,15,1,6,4,70,1,3
6,5,4,7,4,70,5,4
6,15,2,9,4,90,5,4
6,60,4,4,2,90,1,3
6,30,3,8,3,70,3,3
6,10,1,11,1,80,3,2
6,45,2,9,2,70,4,4
6,25,3,3,2,70,5,2
6,55,3,5,3,80,1,1
6,30,1,9,1,40,3,3
6,50,2,6,4,60,3,3
6,5,3,8,3,90,5,3
6,5,1,6,4,60,1,3
6,30,1,11,2,90,2,4
6,50,3,9,1,30,2,4
6,30,2,5,2,80,1,3
6,60,3,11,4,40,2,1
7,55,1,11,2,40,4,3
7,30,2,7,4,80,4,5
7,40,4,6,1,50,1,2
7,25,2,7,3,60,3,4
7,5,1,8,4,70,5,1
7,35,3,9,4,60,1,3
7,20,4,9,4,70,1,3
7,40,2,8,2,80,5,1
7,15,4,7,3,70,4,3
7,40,3,11,1,30,1,1
7,10,3,3,4,70,4,3
7,40,1,8,4,30,3,3
7,20,3,6,3,50,4,5
7,45,1,10,1,70,4,5
7,55,4,9,2,90,4,2
7,40,1,9,2,80,2,3
7,25,3,5,1,30,3,4
7,50,2,7,2,50,3,3
7,5,1,6,1,70,4,3
7,55,3,8,3,50,1,2
7,10,3,9,2,50,3,2
7,20,2,4,2,90,2,3
7,5,3,7,3,60,4,5
7,35,3,6,4,80,4,1
7,45,3,11,4,40,1,2
7,10,2,5,2,60,1,3
7,45,1,3,3,90,4,3
7,40,1,8,2,70,5,5
7,50,1,9,2,60,1,2
7,25,3,7,4,50,4,5
7,10,3,10,2,40,5,5
7,60,4,9,3,70,1,1
7,50,1,4,3,70,3,4
7,55,3,9,1,90,3,2
7,40,1,11,4,70,1,2
7,35,2,3,4,60,1,1
7,30,2,11,4,40,2,5
7,50,3,10,2,90,4,2
7,40,4,11,4,50,3,1
7,20,2,3,1,60,1,1
7,15,3,10,3,80,4,1
7,30,2,6,3,60,3,5
7,10,3,6,3,80,1,2
7,5,1,9,3,80,5,1
7,15,4,9,4,40,2,3
7,45,4,9,2,60,4,2
7,15,3,3,1,70,2,3
7,15,1,11,4,40,3,1
7,5,3,10,3,40,2,1
7,30,1,11,3,80,3,2
7,55,2,9,2,80,2,5
7,10,3,11,2,90,2,3
7,20,4,9,2,30,2,2
7,15,3,3,4,40,3,4
7,25,1,3,4,40,2,2
7,35,4,7,1,90,4,1
7,50,3,6,2,30,3,5
7,55,4,3,3,30,3,5
7,50,3,8,1,90,4,4
7,30,3,7,3,70,4,1
7,45,2,11,4,70,3,2
7,45,3,6,4,60,3,1
7,10,1,6,2,70,2,1
7,55,3,9,2,50,5,5
7,40,2,6,3,30,3,3
7,60,2,7,2,40,3,3
7,55,2,11,2,70,2,1
7,25,4,9,1,60,4,4
7,35,3,4,3,90,5,1
7,20,4,5,1,80,4,1
7,50,2,3,1,50,4,2
7,5,3,9,3,70,1,4
7,50,1,10,2,60,1,4
7,45,1,6,4,70,3,5
7,35,1,4,4,80,5,5
7,20,3,11,3,50,3,4
7,60,1,8,2,30,1,1
7,40,4,11,4,60,3,2
7,25,2,3,4,70,5,2
7,5,3,11,2,80,5,4
7,40,1,9,1,70,4,1
7,40,3,11,1,30,5,4
7,20,4,3,4,50,1,2
7,55,2,3,4,30,5,1
7,55,3,4,3,30,2,2
7,35,2,6,3,50,1,4
7,40,1,4,2,40,4,4
7,40,2,11,1,90,3,4
7,10,3,10,2,50,1,4
7,40,3,8,3,60,1,3
7,50,2,10,1,80,2,2
7,45,4,3,1,40,5,2
7,20,1,10,3,80,4,4
7,10,3,8,1,90,2,5
7,40,3,4,4,60,5,5
7,15,3,3,3,80,3,5
7,55,2,3,3,90,4,4
7,10,2,8,1,80,5,1
7,45,4,4,3,50,2,4
7,25,4,3,2,80,5,5
8,50,2,3,4,30,5,5
8,60,1,11,4,80,1,2
8,55,1,9,4,50,1,2
8,40,1,10,2,40,4,2
8,45,1,11,3,60,5,1
8,5,4,8,2,50,3,4
8,55,4,8,2,90,1,2
8,10,2,7,3,50,1,5
8,15,1,8,4,50,3,5
8,35,3,11,1,60,2,4
8,40,2,10,2,40,5,2
8,35,2,7,4,80,4,2
8,25,3,3,4,40,3,4
8,45,3,9,3,80,5,1
8,45,1,3,2,30,4,5
8,35,1,8,1,60,4,2
8,50,2,3,1,80,3,1
8,15,2,9,3,60,3,4
8,45,3,10,2,70,5,5
8,20,1,4,2,60,5,5
8,20,2,8,1,40,2,1
8,55,4,3,3,40,1,4
8,25,3,7,4,40,4,5
8,55,4,7,1,90,5,4
8,25,4,8,1,30,4,3
8,40,2,7,3,80,4,1
8,20,3,5,2,70,2,1
8,45,1,4,4,60,1,1
8,25,2,7,2,70,4,3
8,60,4,3,3,70,3,5
8,10,1,10,1,80,5,5
8,15,3,4,4,70,1,1
8,25,3,11,2,80,5,3
8,10,2,4,2,60,2,3
8,5,4,11,3,50,3,1
8,25,3,10,2,40,4,3
8,40,4,11,2,80,3,1
8,15,2,7,2,50,1,2
8,20,1,6,4,40,4,3
8,15,3,3,2,40,5,2
8,30,3,11,4,40,1,5
8,40,4,5,3,60,2,4
8,25,2,5,3,50,4,3
8,15,4,4,2,70,5,3
8,15,2,6,2,60,4,1
8,55,4,6,2,70,2,3
8,35,2,7,4,50,4,2
8,60,4,7,4,40,3,5
8,35,2,4,3,40,4,1
8,5,2,6,3,80,1,3
8,25,4,6,1,50,2,4
8,20,3,7,1,90,1,4
8,60,4,9,2,50,5,5
8,35,3,4,1,30,4,5
8,40,2,7,2,40,4,3
8,30,2,10,3,40,4,5
8,10,3,9,3,60,3,3
8,20,2,7,3,70,5,1
8,20,3,3,3,70,1,3
8,20,1,11,4,80,5,5
8,35,1,11,3,30,3,1
8,55,2,9,1,90,1,1
8,40,3,9,2,80,1,5
8,25,4,10,4,70,5,4
8,20,4,11,3,60,2,4
8,30,1,11,4,60,2,1
8,20,1,10,4,80,2,1
8,30,2,9,1,60,3,5
8,30,1,5,3,70,2,2
8,35,3,3,4,80,2,4
8,50,1,8,3,80,1,4
8,40,2,11,1,60,1,1
8,35,2,6,2,50,3,4
8,45,3,3,3,60,4,1
8,20,1,9,3,80,4,4
8,10,2,9,4,60,1,3
8,5,3,4,4,60,3,5
8,15,4,9,4,80,2,5
8,20,3,4,4,80,1,4
8,25,2,11,1,60,5,3
8,50,4,5,2,50,1,3
8,10,4,8,1,60,4,3
8,55,2,11,4,80,5,2
8,50,2,6,4,70,4,1
8,30,1,11,2,40,3,1
8,40,4,9,4,60,1,3
8,5,1,9,3,80,3,1
8,20,1,9,4,70,2,2
8,50,4,8,3,60,3,3
8,35,1,5,1,30,4,3
8,55,1,7,4,70,3,2
8,25,4,8,4,90,3,3
8,25,1,8,1,40,2,5
8,25,1,10,2,60,4,2
8,5,3,6,2,90,4,2
8,10,2,8,3,90,5,5
8,55,4,8,4,80,3,2
8,20,2,4,4,40,2,1
8,55,2,9,1,70,3,5
8,35,3,8,4,50,2,2
9,10,1,8,4,60,1,1
9,15,4,9,1,40,5,1
9,35,1,10,1,30,3,5
9,15,4,4,2,60,3,2
9,25,4,5,4,60,3,5
9,60,1,11,4,70,5,2
9,35,2,4,2,50,2,2
9,20,4,4,4,70,2,2
9,35,3,5,4,40,4,1
9,15,4,6,4,70,3,3
9,45,4,7,2,80,2,2
9,35,3,3,3,50,1,2
9,40,4,6,3,80,2,5
9,60,3,3,4,80,4,4
9,20,4,6,1,70,5,3
9,30,2,5,3,30,1,1
9,45,4,10,2,80,5,2
9,30,3,10,2,50,3,3
9,50,3,9,3,60,2,3
9,30,3,6,4,80,3,1
9,60,1,8,1,30,5,1
9,35,1,3,1,40,1,5
9,25,2,3,1,70,1,1
9,30,3,6,4,50,4,2
9,55,3,11,3,50,5,3
9,10,3,4,3,60,4,2
9,10,2,11,1,60,5,4
9,55,4,9,3,50,1,1
9,35,4,5,3,80,4,5
9,15,3,3,2,70,3,2
9,45,4,7,1,80,5,4
9,25,3,7,1,70,4,4
9,30,2,7,1,60,2,5
9,20,3,6,3,80,5,5
9,15,1,6,4,40,1,1
9,45,2,6,2,40,3,2
9,5,4,5,1,40,4,1
9,25,2,3,4,50,2,3
9,20,1,4,4,30,4,4
9,55,4,8,1,70,3,1
9,30,2,10,3,40,4,2
9,10,1,9,1,80,4,3
9,25,2,11,1,80,4,3
9,40,1,6,3,80,2,4
9,30,2,8,3,60,3,3
9,30,1,9,4,70,5,2
9,55,4,7,3,30,5,2
9,45,3,4,1,50,4,2
9,40,1,9,1,70,1,2
9,35,2,10,3,30,1,1
9,35,3,9,2,50,2,2
9,20,1,8,3,60,5,5
9,20,2,5,4,50,5,2
9,45,4,11,1,80,1,5
9,35,2,5,1,40,2,5
9,60,3,8,1,30,4,3
9,55,3,9,2,70,5,4
9,50,1,10,1,40,3,2
9,20,4,10,1,80,3,2
9,10,4,3,4,90,1,4
9,55,2,11,1,30,2,5
9,10,1,8,2,60,4,1
9,35,3,5,3,80,1,2
9,45,1,3,3,60,4,4
9,35,4,11,2,40,1,1
9,30,4,3,2,40,5,2
9,60,2,11,3,70,2,3
9,30,4,6,2,60,3,3
9,55,2,8,3,60,3,3
9,15,2,3,1,70,1,2
9,10,3,6,1,70,1,5
9,25,3,5,2,80,4,3
9,50,4,4,1,50,5,5
9,25,2,7,1,60,3,2
9,40,1,6,1,40,3,3
