subject,version,browser_event,trial,time,stamp,id
60fd6ed24d3d9325c1a4ccb0,ma_choice_v4_movies_pilot2,fullscreenenter,2,10977,2022-06-24 12:54:27,30470
60fd6ed24d3d9325c1a4ccb0,ma_choice_v4_movies_pilot2,blur,3,24720,2022-06-24 12:54:41,30471
60fd6ed24d3d9325c1a4ccb0,ma_choice_v4_movies_pilot2,focus,3,24722,2022-06-24 12:54:41,30472
60fd6ed24d3d9325c1a4ccb0,ma_choice_v4_movies_pilot2,fullscreenexit,3,24756,2022-06-24 12:54:41,30473
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,fullscreenenter,2,10667,2022-06-24 12:55:31,30474
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,80,630363,2022-06-24 13:05:51,30475
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,80,635467,2022-06-24 13:05:56,30476
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,82,637588,2022-06-24 13:05:58,30477
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,82,649520,2022-06-24 13:06:10,30478
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,90,686294,2022-06-24 13:06:47,30479
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,90,693932,2022-06-24 13:06:54,30480
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,94,714258,2022-06-24 13:07:15,30482
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,94,727136,2022-06-24 13:07:28,30484
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,95,727816,2022-06-24 13:07:28,30485
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,96,739367,2022-06-24 13:07:40,30486
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,98,741599,2022-06-24 13:07:42,30487
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,98,756838,2022-06-24 13:07:57,30490
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,98,757938,2022-06-24 13:07:58,30491
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,98,758037,2022-06-24 13:07:58,30492
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,108,855311,2022-06-24 13:09:36,30495
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,focus,108,860673,2022-06-24 13:09:41,30496
5bd47734506cd3000101d181,ma_choice_v4_movies_pilot2,blur,109,861728,2022-06-24 13:09:42,30497
