subject,version,browser_event,trial,time,stamp,id
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,fullscreenenter,2,26310,2022-06-23 14:50:05,29522
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,fullscreenexit,17,1333144,2022-06-23 15:11:52,29548
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,blur,17,1337414,2022-06-23 15:11:56,29549
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,focus,17,1351933,2022-06-23 15:12:11,29550
614f7ff5a3f96d1ecec5053a,ma_choice_v4_movies_pilot1,fullscreenenter,2,23449,2022-06-23 15:13:32,29553
60ddc7abdf6661b9c294691f,ma_choice_v4_movies_pilot1,fullscreenenter,2,19639,2022-06-23 15:18:19,29571
6111d2f6655febefcbacc17c,ma_choice_v4_movies_pilot1,focus,2,21308,2022-06-23 15:25:06,29586
6111d2f6655febefcbacc17c,ma_choice_v4_movies_pilot1,blur,2,21259,2022-06-23 15:25:06,29587
6111d2f6655febefcbacc17c,ma_choice_v4_movies_pilot1,fullscreenenter,2,24510,2022-06-23 15:25:09,29589
6144f7e2bf25aad25ae610a1,ma_choice_v4_movies_pilot1,blur,2,17586,2022-06-23 15:25:34,29591
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,blur,74,2423451,2022-06-23 15:30:02,29597
5aebb2f6aa05510001ff6561,ma_choice_v4_movies_pilot1,focus,74,2424744,2022-06-23 15:30:03,29598
5d6a86b8c5508e001bb484bf,ma_choice_v4_movies_pilot1,fullscreenenter,2,10398,2022-06-23 15:36:42,29617
62a77a01b6a18ad2e49267c1,ma_choice_v4_movies_pilot1,fullscreenenter,2,21714,2022-06-23 15:37:15,29618
60ddc7abdf6661b9c294691f,ma_choice_v4_movies_pilot1,fullscreenexit,228,1296862,2022-06-23 15:39:38,29631
60ddc7abdf6661b9c294691f,ma_choice_v4_movies_pilot1,blur,228,1298063,2022-06-23 15:39:39,29632
